ACCIONA,141.600,0.00,0.00,21.34,141.800,141.100,954,7768,09:12
ACERINOX,11.790,0.34,0.04,30.51,11.845,11.765,41272,3190,09:12
ACS,25.500,1.07,0.27,-4.52,25.530,25.340,36648,7922,09:13
AENA,143.450,1.41,2.00,0.88,143.900,142.600,6650,21518,09:12
ALMIRALL,13.910,0.72,0.10,29.17,13.920,13.840,10450,2478,09:13
AMADEUS IT GROUP,61.100,-0.68,-0.42,2.59,61.740,60.980,27774,27526,09:13
ARCELORMITTAL,26.720,0.83,0.22,40.26,26.820,26.595,20450,29467,09:12
BANCO SABADELL,0.669,-0.95,-0.01,88.98,0.681,0.669,4857464,3764,09:13
BANKINTER,4.735,0.55,0.03,38.64,4.744,4.721,60189,4256,09:13
BBVA,5.167,0.47,0.02,29.78,5.200,5.164,1363438,34453,09:13
CAIXABANK,2.842,-0.25,-0.01,36.54,2.853,2.834,997381,22908,09:13
CELLNEX TELECOM,49.570,0.34,0.17,8.95,49.630,49.250,45711,33674,09:12
CIE AUTOMOTIVE,24.640,0.74,0.18,12.94,24.740,24.620,4715,3020,09:11
COLONIAL,9.105,1.11,0.10,13.46,9.165,9.050,37373,4626,09:13
ENAGAS,19.265,0.31,0.06,7.24,19.300,19.215,14720,5047,09:11
ENDESA,23.550,0.26,0.06,5.37,23.570,23.480,23491,24934,09:13
FERROVIAL,23.960,0.55,0.13,6.88,24.110,23.960,30513,17907,09:13
FLUIDRA,33.450,0.00,0.00,59.67,33.500,33.400,7187,6544,09:06
GRIFOLS,22.860,-0.39,-0.09,-4.27,23.010,22.700,47926,9741,09:13
IAG,2.342,-0.51,-0.01,30.76,2.380,2.342,889913,11643,09:13
IBERDROLA,11.315,0.18,0.02,-1.95,11.315,11.250,339968,72621,09:13
INDITEX,31.700,1.83,0.57,23.18,31.710,31.300,84547,98798,09:12
INDRA,7.240,1.33,0.09,3.72,7.280,7.180,194418,1279,09:12
MAPFRE,1.859,0.65,0.01,21.46,1.860,1.847,205417,5723,09:13
MELIÁ HOTELS,7.046,0.28,0.02,23.18,7.094,7.046,12691,1553,09:12
MERLIN PROP,9.456,1.83,0.17,25.69,9.484,9.290,103529,4442,09:13
NATURGY,21.610,0.51,0.11,17.44,21.620,21.480,13278,20953,09:12
PHARMA MAR,77.080,0.73,0.56,9.27,77.300,76.120,5560,1415,09:12
RED ELÉCTRICA,16.370,-0.21,-0.03,-0.84,16.400,16.295,38615,8857,09:13
REPSOL,11.042,0.33,0.04,33.84,11.096,11.022,97220,16866,09:13
SANTANDER,3.464,0.49,0.02,37.69,3.490,3.460,2417648,60077,09:13
SIEMENS GAMESA,27.050,2.11,0.56,-18.25,27.080,26.590,36268,18425,09:13
SOLARIA,15.925,1.50,0.24,-32.64,15.930,15.510,71938,1990,09:13
TELEFÓNICA,4.092,1.17,0.05,26.10,4.092,4.073,964357,22275,09:13
VISCOFAN,57.800,-0.34,-0.20,-0.43,58.200,57.800,691,2688,09:05
