ACCIONA,138.400,139.100,137.600,14:16
ACERINOX,11.495,11.545,10.780,14:13
ACS,25.640,25.700,25.250,14:13
AENA,144.050,144.650,143.350,14:15
ALMIRALL,14.430,14.450,14.000,14:15
AMADEUS IT GROUP,62.160,62.800,61.500,14:16
ARCELORMITTAL,27.615,27.705,27.100,14:16
BANCO SABADELL,0.639,0.640,0.627,14:15
BANKINTER,4.700,4.726,4.692,14:16
BBVA,5.210,5.243,5.141,14:16
CAIXABANK,2.843,2.846,2.819,14:13
CELLNEX TELECOM,49.560,49.580,48.760,14:16
CIE AUTOMOTIVE,25.560,25.700,24.840,14:01
COLONIAL,9.085,9.250,9.060,13:55
ENAGAS,19.375,19.475,19.235,14:13
ENDESA,22.170,22.400,22.020,14:15
FERROVIAL,24.250,24.270,24.070,14:16
FLUIDRA,33.500,33.600,33.100,14:09
GRIFOLS,23.000,23.020,22.700,14:13
IAG,2.388,2.388,2.354,14:15
IBERDROLA,11.015,11.040,10.875,14:16
INDITEX,31.860,31.980,31.660,14:16
INDRA,7.165,7.170,7.005,14:15
MAPFRE,1.885,1.890,1.865,14:13
MELIÁ HOTELS,6.944,7.000,6.888,14:14
MERLIN PROP,9.520,9.572,9.402,14:14
NATURGY,21.390,21.490,21.230,14:13
PHARMA MAR,75.500,77.380,74.880,14:16
RED ELÉCTRICA,16.445,16.530,16.375,14:13
REPSOL,11.176,11.206,11.000,14:16
SANTANDER,3.484,3.485,3.435,14:16
SIEMENS GAMESA,27.110,27.250,26.830,14:14
SOLARIA,16.080,16.475,15.845,14:16
TELEFÓNICA,3.882,3.928,3.830,14:16
VISCOFAN,57.700,57.750,57.100,13:57
