ACCIONA,139.100,139.100,138.100,09:14
ACERINOX,11.380,11.390,10.780,09:13
ACS,25.550,25.640,25.250,09:13
AENA,143.500,144.650,143.350,09:14
ALMIRALL,14.150,14.210,14.000,09:13
AMADEUS IT GROUP,61.640,62.000,61.500,09:13
ARCELORMITTAL,27.225,27.315,27.100,09:14
BANCO SABADELL,0.632,0.633,0.627,09:13
BANKINTER,4.725,4.725,4.698,09:12
BBVA,5.167,5.171,5.141,09:13
CAIXABANK,2.827,2.830,2.819,09:13
CELLNEX TELECOM,49.050,49.340,48.940,09:13
CIE AUTOMOTIVE,24.980,24.980,24.840,09:12
COLONIAL,9.130,9.250,9.090,09:12
ENAGAS,19.315,19.315,19.235,09:13
ENDESA,22.300,22.400,22.160,09:13
FERROVIAL,24.220,24.260,24.070,09:12
FLUIDRA,33.200,33.400,33.150,09:08
GRIFOLS,22.810,23.000,22.810,09:11
IAG,2.365,2.382,2.354,09:13
IBERDROLA,10.960,11.015,10.945,09:13
INDITEX,31.780,31.870,31.720,09:13
INDRA,7.075,7.085,7.005,09:13
MAPFRE,1.875,1.875,1.865,09:12
MELIÁ HOTELS,6.942,7.000,6.916,09:14
MERLIN PROP,9.480,9.516,9.402,09:14
NATURGY,21.360,21.490,21.290,09:13
PHARMA MAR,76.500,77.380,76.300,09:13
RED ELÉCTRICA,16.415,16.465,16.375,09:13
REPSOL,11.052,11.060,11.000,09:13
SANTANDER,3.449,3.452,3.435,09:13
SIEMENS GAMESA,26.920,27.070,26.850,09:14
SOLARIA,16.100,16.475,16.100,09:13
TELEFÓNICA,3.867,3.928,3.830,09:13
VISCOFAN,57.250,57.750,57.150,09:11
