ACCIONA,138.400,142.200,138.200,16:12
ACERINOX,11.760,11.835,11.705,16:15
ACS,25.670,25.860,25.390,16:14
AENA,144.950,144.950,142.750,16:15
ALMIRALL,14.080,14.080,13.870,16:11
AMADEUS IT GROUP,62.000,62.360,61.740,16:15
ARCELORMITTAL,27.010,27.010,26.510,16:15
BANCO SABADELL,0.627,0.638,0.623,16:14
BANKINTER,4.708,4.727,4.662,16:15
BBVA,5.157,5.172,5.131,16:14
CAIXABANK,2.827,2.849,2.814,16:15
CELLNEX TELECOM,49.440,49.970,49.070,16:15
CIE AUTOMOTIVE,24.880,24.920,24.600,16:09
COLONIAL,9.140,9.175,9.080,16:14
ENAGAS,19.315,19.385,19.250,16:12
ENDESA,22.420,23.200,22.380,16:15
FERROVIAL,24.190,24.280,23.940,16:14
FLUIDRA,33.300,33.500,32.700,16:14
GRIFOLS,22.920,23.080,22.870,16:15
IAG,2.379,2.380,2.352,16:13
IBERDROLA,11.055,11.215,11.045,16:14
INDITEX,31.720,31.970,31.650,16:14
INDRA,7.060,7.205,7.050,16:14
MAPFRE,1.862,1.895,1.861,16:15
MELIÁ HOTELS,6.932,6.978,6.860,16:10
MERLIN PROP,9.514,9.550,9.454,16:14
NATURGY,21.510,21.520,21.450,16:12
PHARMA MAR,77.160,77.480,76.180,16:15
RED ELÉCTRICA,16.455,16.560,16.355,16:12
REPSOL,11.004,11.006,10.906,16:15
SANTANDER,3.450,3.460,3.431,16:15
SIEMENS GAMESA,26.880,27.270,26.740,16:14
SOLARIA,15.930,16.660,15.350,16:14
TELEFÓNICA,4.037,4.084,4.036,16:15
VISCOFAN,58.100,58.250,57.750,16:10
