ACCIONA,136.500,138.100,136.300,09:16
ACERINOX,11.525,11.575,11.525,09:15
ACS,25.710,25.840,25.680,09:16
AENA,145.300,146.000,145.200,09:15
ALMIRALL,14.270,14.290,14.210,09:15
AMADEUS IT GROUP,62.720,62.760,61.960,09:16
ARCELORMITTAL,27.520,27.730,27.520,09:16
BANCO SABADELL,0.641,0.647,0.641,09:16
BANKINTER,4.678,4.708,4.678,09:16
BBVA,5.204,5.239,5.202,09:16
CAIXABANK,2.857,2.868,2.849,09:16
CELLNEX TELECOM,49.660,49.660,49.410,09:16
CIE AUTOMOTIVE,25.860,25.860,25.720,09:16
COLONIAL,9.170,9.190,9.160,09:16
ENAGAS,19.310,19.390,19.260,09:16
ENDESA,21.830,21.940,21.660,09:16
FERROVIAL,24.680,24.690,24.460,09:15
FLUIDRA,32.900,33.250,32.900,09:15
GRIFOLS,22.630,22.660,22.510,09:15
IAG,2.417,2.419,2.399,09:16
IBERDROLA,10.850,10.880,10.835,09:16
INDITEX,31.990,32.030,31.840,09:16
INDRA,7.220,7.260,7.215,09:16
MAPFRE,1.880,1.890,1.880,09:16
MELIÁ HOTELS,7.102,7.122,7.052,09:14
MERLIN PROP,9.558,9.590,9.540,09:15
NATURGY,21.350,21.390,21.310,09:15
PHARMA MAR,74.280,74.800,74.020,09:16
RED ELÉCTRICA,16.445,16.475,16.425,09:16
REPSOL,11.296,11.340,11.240,09:16
SANTANDER,3.464,3.485,3.464,09:16
SIEMENS GAMESA,27.080,27.300,27.070,09:16
SOLARIA,16.020,16.140,15.910,09:16
TELEFÓNICA,3.867,3.891,3.862,09:16
VISCOFAN,56.950,57.050,56.600,09:10
