ACCIONA,140.900,0.86,1.20,20.74,142.400,139.200,70157,7729,18:01
ACERINOX,11.665,0.34,0.04,29.12,11.715,11.575,782606,3156,18:01
ACS,25.350,-0.71,-0.18,-5.08,25.800,25.350,481171,7875,18:01
AENA,142.450,0.07,0.10,0.18,143.350,140.950,134817,21368,18:01
ALMIRALL,13.800,-0.72,-0.10,28.14,13.910,13.800,224985,2458,18:01
AMADEUS IT GROUP,61.240,0.99,0.60,2.82,61.500,60.920,495605,27589,18:01
ARCELORMITTAL,25.395,1.18,0.30,33.31,25.395,25.000,317893,28006,18:01
BANCO SABADELL,0.653,0.37,0.00,84.58,0.653,0.627,34167544,3677,18:01
BANKINTER,4.666,-1.58,-0.08,36.62,4.746,4.624,2806901,4194,18:01
BBVA,5.084,-0.51,-0.03,27.69,5.126,5.011,19934296,33900,18:01
CAIXABANK,2.791,-1.38,-0.04,34.09,2.833,2.753,10566200,22497,18:01
CELLNEX TELECOM,49.540,-0.44,-0.22,8.88,50.080,49.420,951494,33654,18:01
CIE AUTOMOTIVE,24.320,-0.41,-0.10,11.48,24.640,24.200,117129,2980,18:01
COLONIAL,8.820,0.17,0.01,9.91,8.865,8.680,468873,4482,18:01
ENAGAS,19.300,0.84,0.16,7.43,19.375,19.165,702638,5056,18:01
ENDESA,23.520,0.90,0.21,5.23,23.770,23.400,1035245,24902,18:01
FERROVIAL,24.160,-0.29,-0.07,7.77,24.360,24.080,746610,18056,18:01
FLUIDRA,32.900,0.30,0.10,57.04,33.150,32.350,311680,6436,18:01
GRIFOLS,23.360,-0.38,-0.09,-2.18,23.710,23.300,473112,9954,18:01
IAG,2.350,0.69,0.02,31.21,2.359,2.323,11578368,11683,18:01
IBERDROLA,11.410,-0.65,-0.07,-1.12,11.540,11.370,5149907,73231,18:01
INDITEX,31.960,-0.16,-0.05,24.19,32.390,31.840,2060772,99608,18:01
INDRA,7.040,-0.71,-0.05,0.86,7.175,7.005,1817538,1244,18:01
MAPFRE,1.829,-0.44,-0.01,19.57,1.847,1.826,3207189,5634,18:01
MELIÁ HOTELS,6.928,-0.80,-0.06,21.12,6.986,6.890,609575,1527,18:01
MERLIN PROP,8.986,-0.16,-0.01,19.44,9.072,8.910,418781,4221,18:01
NATURGY,21.620,0.37,0.08,17.49,21.800,21.550,550399,20963,18:01
PHARMA MAR,79.200,-0.88,-0.70,12.28,81.440,79.200,74706,1454,18:01
RED ELÉCTRICA,16.420,-0.06,-0.01,-0.54,16.455,16.345,713502,8885,18:01
REPSOL,11.070,1.95,0.21,34.18,11.092,10.822,3890762,16908,18:01
SANTANDER,3.355,-0.59,-0.02,33.32,3.379,3.290,42532356,58169,18:01
SIEMENS GAMESA,26.890,1.28,0.34,-18.74,27.150,26.440,783183,18316,18:01
SOLARIA,16.450,0.73,0.12,-30.41,16.760,16.330,552122,2055,18:01
TELEFÓNICA,4.137,0.25,0.01,27.49,4.200,4.121,12057898,22520,18:01
VISCOFAN,58.200,-0.85,-0.50,0.26,59.000,58.200,45697,2706,18:01
