ACCIONA,140.100,142.200,140.100,09:15
ACERINOX,11.765,11.830,11.705,09:14
ACS,25.560,25.600,25.390,09:15
AENA,143.050,143.100,142.750,09:14
ALMIRALL,13.980,14.040,13.970,09:15
AMADEUS IT GROUP,62.000,62.060,61.820,09:14
ARCELORMITTAL,26.670,26.740,26.510,09:15
BANCO SABADELL,0.633,0.638,0.631,09:13
BANKINTER,4.694,4.700,4.662,09:15
BBVA,5.137,5.160,5.131,09:14
CAIXABANK,2.826,2.849,2.826,09:15
CELLNEX TELECOM,49.920,49.970,49.850,09:15
CIE AUTOMOTIVE,24.640,24.920,24.640,09:15
COLONIAL,9.130,9.175,9.120,09:12
ENAGAS,19.265,19.320,19.250,09:12
ENDESA,22.660,23.200,22.610,09:15
FERROVIAL,24.080,24.080,23.940,09:12
FLUIDRA,32.950,33.100,32.700,09:15
GRIFOLS,22.900,22.930,22.870,09:10
IAG,2.358,2.376,2.352,09:15
IBERDROLA,11.110,11.215,11.060,09:15
INDITEX,31.960,31.970,31.790,09:14
INDRA,7.140,7.205,7.140,09:15
MAPFRE,1.875,1.895,1.875,09:15
MELIÁ HOTELS,6.898,6.906,6.876,09:13
MERLIN PROP,9.470,9.550,9.462,09:14
NATURGY,21.460,21.520,21.450,09:12
PHARMA MAR,76.520,76.680,76.180,09:15
RED ELÉCTRICA,16.370,16.430,16.355,09:15
REPSOL,10.914,10.988,10.914,09:14
SANTANDER,3.437,3.460,3.433,09:15
SIEMENS GAMESA,27.190,27.210,27.010,09:14
SOLARIA,15.945,15.945,15.350,09:15
TELEFÓNICA,4.063,4.070,4.052,09:15
VISCOFAN,58.000,58.250,57.750,09:12
