ACCIONA,137.100,137.800,136.000,16:13
ACERINOX,11.690,11.850,11.625,16:14
ACS,25.610,25.870,25.400,16:14
AENA,141.250,143.650,140.150,16:14
ALMIRALL,14.040,14.070,13.760,16:12
AMADEUS IT GROUP,59.100,59.240,57.900,16:14
ARCELORMITTAL,25.175,25.740,24.990,16:14
BANCO SABADELL,0.632,0.646,0.621,16:14
BANKINTER,4.693,4.748,4.671,16:15
BBVA,4.963,5.039,4.929,16:14
CAIXABANK,2.764,2.813,2.743,16:13
CELLNEX TELECOM,47.320,47.680,46.540,16:15
CIE AUTOMOTIVE,24.120,24.460,24.000,16:14
COLONIAL,8.555,8.810,8.520,16:13
ENAGAS,19.035,19.160,19.015,16:14
ENDESA,23.150,23.170,22.910,16:14
FERROVIAL,23.870,24.100,23.700,16:14
FLUIDRA,32.200,32.600,31.550,16:14
GRIFOLS,23.350,23.440,23.110,16:14
IAG,2.227,2.288,2.208,16:14
IBERDROLA,11.340,11.380,11.245,16:14
INDITEX,31.800,32.150,31.660,16:14
INDRA,8.120,8.120,8.015,16:15
MAPFRE,1.842,1.866,1.821,16:14
MELIÁ HOTELS,6.640,6.780,6.606,16:13
MERLIN PROP,8.846,9.094,8.820,16:11
NATURGY,21.490,21.540,21.430,16:14
PHARMA MAR,84.000,84.140,82.240,16:14
RED ELÉCTRICA,16.195,16.310,16.160,16:14
REPSOL,10.784,10.958,10.682,16:14
SANTANDER,3.283,3.336,3.253,16:14
SIEMENS GAMESA,26.670,27.050,26.180,16:14
SOLARIA,16.170,16.270,15.775,16:15
TELEFÓNICA,4.113,4.199,4.097,16:14
VISCOFAN,58.300,58.500,58.000,16:08
