ACCIONA,139.100,139.800,137.000,15:15
ACERINOX,11.680,11.765,11.660,15:15
ACS,25.840,26.080,25.660,15:15
AENA,142.300,144.200,142.000,15:15
ALMIRALL,13.990,14.040,13.780,15:15
AMADEUS IT GROUP,59.400,59.740,58.840,15:15
ARCELORMITTAL,25.450,25.755,25.180,15:15
BANCO SABADELL,0.649,0.657,0.633,15:15
BANKINTER,4.751,4.760,4.697,15:15
BBVA,5.117,5.140,5.009,15:15
CAIXABANK,2.817,2.831,2.763,15:15
CELLNEX TELECOM,48.000,48.520,47.580,15:15
CIE AUTOMOTIVE,24.280,24.420,24.200,15:08
COLONIAL,8.660,8.700,8.500,15:13
ENAGAS,19.065,19.160,19.030,15:15
ENDESA,23.160,23.420,23.130,15:15
FERROVIAL,24.120,24.240,23.960,15:15
FLUIDRA,31.850,32.450,31.850,15:10
GRIFOLS,23.170,23.550,23.170,15:13
IAG,2.268,2.274,2.212,15:15
IBERDROLA,11.505,11.540,11.460,15:15
INDITEX,32.100,32.200,31.800,15:15
INDRA,8.140,8.190,8.100,15:13
MAPFRE,1.852,1.858,1.832,15:15
MELIÁ HOTELS,6.690,6.736,6.618,15:15
MERLIN PROP,8.828,8.910,8.782,15:14
NATURGY,21.510,21.620,21.500,15:15
PHARMA MAR,81.420,83.840,80.720,15:13
RED ELÉCTRICA,16.255,16.345,16.185,15:15
REPSOL,10.892,10.932,10.666,15:15
SANTANDER,3.365,3.381,3.299,15:15
SIEMENS GAMESA,26.520,26.840,26.400,15:15
SOLARIA,16.380,16.635,16.265,15:14
TELEFÓNICA,4.187,4.199,4.132,15:15
VISCOFAN,58.450,58.700,58.100,15:15
