ACCIONA,142.200,142.500,140.800,14:13
ACERINOX,11.665,11.700,11.605,14:14
ACS,25.460,25.580,25.120,14:14
AENA,142.950,143.750,141.500,14:14
ALMIRALL,13.680,13.880,13.680,14:13
AMADEUS IT GROUP,61.480,61.900,60.800,14:14
ARCELORMITTAL,25.965,25.975,25.340,14:14
BANCO SABADELL,0.675,0.678,0.647,14:14
BANKINTER,4.735,4.746,4.645,14:14
BBVA,5.162,5.179,5.073,14:14
CAIXABANK,2.828,2.835,2.775,14:14
CELLNEX TELECOM,49.260,49.850,49.050,14:13
CIE AUTOMOTIVE,24.160,24.360,24.100,14:09
COLONIAL,9.025,9.095,8.850,14:12
ENAGAS,19.385,19.415,19.190,14:14
ENDESA,23.610,23.680,23.430,14:14
FERROVIAL,24.220,24.290,24.050,14:14
FLUIDRA,33.050,33.250,32.700,14:14
GRIFOLS,23.090,23.540,23.080,14:14
IAG,2.370,2.391,2.340,14:13
IBERDROLA,11.335,11.400,11.280,14:13
INDITEX,31.510,32.030,31.510,14:14
INDRA,7.225,7.240,7.055,14:13
MAPFRE,1.847,1.852,1.823,14:14
MELIÁ HOTELS,7.084,7.144,6.900,14:12
MERLIN PROP,9.292,9.328,9.020,14:14
NATURGY,21.480,21.600,21.370,14:14
PHARMA MAR,77.340,79.640,76.320,14:14
RED ELÉCTRICA,16.360,16.440,16.280,14:14
REPSOL,11.006,11.116,10.986,14:14
SANTANDER,3.435,3.442,3.334,14:14
SIEMENS GAMESA,27.070,27.400,26.810,14:14
SOLARIA,16.310,16.720,16.310,14:14
TELEFÓNICA,4.117,4.180,4.063,14:14
VISCOFAN,58.000,58.200,57.850,14:01
