ACCIONA,141.900,142.400,139.200,16:13
ACERINOX,11.640,11.715,11.575,16:13
ACS,25.430,25.800,25.370,16:14
AENA,142.500,143.350,140.950,16:14
ALMIRALL,13.870,13.910,13.810,16:13
AMADEUS IT GROUP,61.220,61.500,60.920,16:14
ARCELORMITTAL,25.195,25.370,25.000,16:14
BANCO SABADELL,0.640,0.653,0.627,16:14
BANKINTER,4.663,4.746,4.624,16:14
BBVA,5.053,5.126,5.011,16:14
CAIXABANK,2.783,2.833,2.753,16:14
CELLNEX TELECOM,49.870,50.080,49.660,16:13
CIE AUTOMOTIVE,24.320,24.640,24.200,16:11
COLONIAL,8.820,8.865,8.680,16:14
ENAGAS,19.340,19.375,19.165,16:14
ENDESA,23.640,23.770,23.400,16:14
FERROVIAL,24.210,24.360,24.080,16:14
FLUIDRA,32.750,33.150,32.350,16:10
GRIFOLS,23.370,23.710,23.360,16:14
IAG,2.335,2.359,2.323,16:14
IBERDROLA,11.450,11.540,11.370,16:13
INDITEX,32.000,32.390,31.840,16:14
INDRA,7.020,7.175,7.005,16:14
MAPFRE,1.832,1.847,1.826,16:14
MELIÁ HOTELS,6.924,6.986,6.890,16:14
MERLIN PROP,8.966,9.072,8.910,16:14
NATURGY,21.610,21.800,21.550,16:12
PHARMA MAR,79.920,81.440,79.920,16:14
RED ELÉCTRICA,16.390,16.455,16.345,16:13
REPSOL,10.962,10.992,10.822,16:14
SANTANDER,3.330,3.379,3.290,16:14
SIEMENS GAMESA,26.710,27.150,26.440,16:14
SOLARIA,16.485,16.760,16.330,16:14
TELEFÓNICA,4.139,4.200,4.126,16:14
VISCOFAN,58.500,59.000,58.300,16:09
