ACCIONA,134.400,-2.40,-3.30,15.17,138.100,134.300,41921,7373,16:13
ACERINOX,11.485,-0.13,-0.02,32.79,11.575,11.455,273824,3107,16:13
ACS,25.610,-0.39,-0.10,-4.11,25.960,25.530,215246,7956,16:14
AENA,144.800,-0.58,-0.85,1.83,146.000,144.000,32544,21720,16:14
ALMIRALL,14.100,-0.84,-0.12,30.93,14.300,14.070,159810,2511,16:13
AMADEUS IT GROUP,63.100,1.94,1.20,5.94,63.600,61.960,215016,28426,16:14
ARCELORMITTAL,27.290,-0.64,-0.17,43.25,27.730,27.155,441500,30096,16:12
BANCO SABADELL,0.638,-0.81,-0.01,80.11,0.649,0.635,16104080,3588,16:14
BANKINTER,4.698,0.19,0.01,37.56,4.708,4.642,861700,4223,16:12
BBVA,5.226,0.00,0.00,31.26,5.280,5.168,7019575,34846,16:14
CAIXABANK,2.868,0.53,0.02,37.79,2.877,2.836,4408413,23118,16:14
CELLNEX TELECOM,49.230,-0.38,-0.19,8.20,49.740,49.130,215605,33443,16:12
CIE AUTOMOTIVE,25.460,-0.70,-0.18,16.70,25.860,25.300,171578,3120,16:12
COLONIAL,9.160,0.05,0.01,14.14,9.255,9.140,143635,4654,16:13
ENAGAS,19.315,0.16,0.03,7.51,19.445,19.260,247648,5060,16:14
ENDESA,21.950,-0.41,-0.09,-1.79,22.010,21.660,1121884,23240,16:14
FERROVIAL,24.540,1.40,0.34,9.47,24.860,24.460,381806,18340,16:14
FLUIDRA,32.800,-0.91,-0.30,56.56,33.250,32.700,171882,6417,16:14
GRIFOLS,22.360,-1.32,-0.30,-6.37,22.760,22.310,324292,9528,16:14
IAG,2.426,1.13,0.03,35.46,2.437,2.386,9392806,12061,16:14
IBERDROLA,10.730,-1.74,-0.19,-7.02,10.880,10.705,5055791,68867,16:14
INDITEX,31.830,0.19,0.06,23.69,32.030,31.670,405949,99203,16:14
INDRA,7.210,0.00,0.00,3.30,7.260,7.155,433804,1274,16:12
MAPFRE,1.868,-0.93,-0.02,22.12,1.890,1.865,1486485,5754,16:12
MELIÁ HOTELS,7.102,0.31,0.02,24.16,7.122,7.004,330147,1565,16:12
MERLIN PROP,9.470,-1.04,-0.10,25.88,9.626,9.444,255068,4449,16:14
NATURGY,21.330,-0.05,-0.01,15.92,21.450,21.310,205741,20682,16:12
PHARMA MAR,73.260,-1.66,-1.24,3.86,74.800,72.540,105106,1345,16:14
RED ELÉCTRICA,16.510,0.55,0.09,0.00,16.600,16.425,344307,8933,16:14
REPSOL,11.248,0.07,0.01,36.34,11.410,11.178,1883790,17180,16:14
SANTANDER,3.464,-0.39,-0.01,37.69,3.493,3.443,12961464,60077,16:14
SIEMENS GAMESA,25.950,-3.89,-1.05,-21.58,27.300,25.880,308038,17676,16:14
SOLARIA,15.295,-4.79,-0.77,-35.30,16.140,15.280,639819,1911,16:14
TELEFÓNICA,3.841,-0.65,-0.02,24.48,3.891,3.828,9530739,20906,16:14
VISCOFAN,57.100,-0.78,-0.45,-1.21,57.350,56.600,29366,2655,16:13
