ACCIONA,138.100,-2.68,-3.80,18.34,142.200,138.100,55120,7576,18:01
ACERINOX,11.735,0.34,0.04,29.90,11.835,11.705,875656,3175,18:01
ACS,25.500,0.79,0.20,-4.52,25.860,25.390,381008,7922,18:01
AENA,143.500,0.35,0.50,0.91,144.950,142.750,103252,21525,18:01
ALMIRALL,14.030,0.14,0.02,30.28,14.080,13.870,193904,2499,18:01
AMADEUS IT GROUP,61.740,-0.42,-0.26,3.66,62.360,61.700,323834,27814,18:01
ARCELORMITTAL,26.900,1.70,0.45,41.21,27.045,26.510,382752,29666,18:01
BANCO SABADELL,0.627,-0.70,-0.00,77.06,0.638,0.623,23816672,3527,18:01
BANKINTER,4.690,0.21,0.01,37.32,4.727,4.662,1247114,4216,18:01
BBVA,5.136,0.20,0.01,29.00,5.172,5.131,5860234,34246,18:01
CAIXABANK,2.806,-1.23,-0.04,34.81,2.849,2.806,6415858,22618,18:01
CELLNEX TELECOM,49.080,-1.47,-0.73,7.87,49.970,49.070,574157,33341,18:01
CIE AUTOMOTIVE,24.820,1.06,0.26,13.77,24.920,24.600,106480,3042,18:01
COLONIAL,9.120,0.05,0.01,13.64,9.175,9.080,257480,4634,18:01
ENAGAS,19.225,-0.23,-0.05,7.01,19.385,19.225,480979,5037,18:01
ENDESA,22.300,-5.71,-1.35,-0.22,23.200,22.300,3122978,23610,18:01
FERROVIAL,24.030,0.25,0.06,7.19,24.280,23.940,679160,17959,18:01
FLUIDRA,33.050,1.38,0.45,57.76,33.500,32.700,232025,6466,18:01
GRIFOLS,22.830,-0.09,-0.02,-4.40,23.080,22.830,344686,9729,18:01
IAG,2.375,0.64,0.02,32.61,2.380,2.352,5596282,11807,18:01
IBERDROLA,10.995,-2.74,-0.31,-4.72,11.215,10.995,11769304,70568,18:01
INDITEX,31.690,-0.72,-0.23,23.14,31.970,31.640,1254725,98767,18:01
INDRA,7.010,-1.96,-0.14,0.43,7.205,7.000,1024424,1238,18:01
MAPFRE,1.863,-0.77,-0.01,21.79,1.895,1.860,1972189,5739,18:01
MELIÁ HOTELS,6.916,0.46,0.03,20.91,6.978,6.860,496064,1524,18:01
MERLIN PROP,9.486,0.25,0.02,26.09,9.550,9.454,578841,4456,18:01
NATURGY,21.430,-0.19,-0.04,16.46,21.530,21.430,377492,20779,18:01
PHARMA MAR,76.880,0.44,0.34,8.99,77.480,76.180,68602,1411,18:01
RED ELÉCTRICA,16.420,0.00,0.00,-0.54,16.560,16.355,764602,8885,18:01
REPSOL,10.924,-0.36,-0.04,32.41,11.010,10.906,2294564,16685,18:01
SANTANDER,3.424,-0.77,-0.03,36.08,3.460,3.420,16934516,59374,18:01
SIEMENS GAMESA,26.870,-0.89,-0.24,-18.80,27.270,26.740,361640,18302,18:01
SOLARIA,15.940,3.14,0.48,-32.57,16.660,15.350,968919,1992,18:01
TELEFÓNICA,4.020,-0.31,-0.01,23.88,4.084,4.020,12447606,21883,18:01
VISCOFAN,57.850,0.00,0.00,-0.34,58.250,57.750,23282,2690,18:01
