ACCIONA,134.400,-0.22,-0.30,15.17,135.700,134.200,12740,7373,12:12
ACERINOX,11.485,-0.35,-0.04,32.79,11.535,11.470,126573,3107,12:11
ACS,25.540,-0.66,-0.17,-4.37,25.720,25.460,113394,7934,12:14
AENA,142.350,-1.62,-2.35,0.11,144.850,141.900,25153,21352,12:15
ALMIRALL,14.140,0.14,0.02,31.30,14.190,14.050,63627,2519,12:11
AMADEUS IT GROUP,62.520,-1.23,-0.78,4.97,63.520,62.520,76547,28165,12:15
ARCELORMITTAL,27.230,-1.16,-0.32,42.94,27.530,27.155,110701,30030,12:14
BANCO SABADELL,0.646,0.84,0.01,82.54,0.649,0.641,6241874,3636,12:15
BANKINTER,4.692,0.28,0.01,37.38,4.716,4.650,441149,4217,12:14
BBVA,5.254,0.10,0.01,31.96,5.279,5.222,2163735,35033,12:14
CAIXABANK,2.865,-0.21,-0.01,37.64,2.876,2.853,1280473,23094,12:14
CELLNEX TELECOM,49.640,0.63,0.31,9.10,49.890,49.460,96453,33722,12:14
CIE AUTOMOTIVE,25.480,-0.08,-0.02,16.79,25.540,25.320,12782,3123,12:05
COLONIAL,9.055,-1.68,-0.15,12.83,9.225,9.045,61660,4601,12:11
ENAGAS,19.320,0.18,0.03,7.54,19.355,19.270,88146,5062,12:12
ENDESA,21.860,-0.73,-0.16,-2.19,22.020,21.760,325707,23144,12:15
FERROVIAL,24.490,-0.41,-0.10,9.24,24.640,24.470,127992,18303,12:11
FLUIDRA,32.400,-1.82,-0.60,54.65,32.650,31.800,125919,6338,12:11
GRIFOLS,21.900,-0.05,-0.01,-8.29,22.150,21.870,144296,9332,12:12
IAG,2.358,-2.88,-0.07,31.66,2.439,2.357,10404709,11723,12:15
IBERDROLA,10.705,-0.65,-0.07,-7.23,10.795,10.695,1309893,68706,12:15
INDITEX,31.660,-0.41,-0.13,23.03,31.940,31.660,192420,98673,12:14
INDRA,7.155,-0.97,-0.07,2.51,7.225,7.140,151069,1264,12:14
MAPFRE,1.871,-0.29,-0.01,22.28,1.878,1.867,404828,5762,12:14
MELIÁ HOTELS,7.044,-0.65,-0.05,23.15,7.190,7.044,383130,1552,12:15
MERLIN PROP,9.320,-2.14,-0.20,23.88,9.534,9.294,147351,4378,12:15
NATURGY,21.370,-0.14,-0.03,16.13,21.430,21.310,75733,20721,12:06
PHARMA MAR,74.140,1.17,0.86,5.10,75.900,73.200,53537,1361,12:14
RED ELÉCTRICA,16.525,-0.36,-0.06,0.10,16.570,16.485,132014,8941,12:14
REPSOL,11.294,-0.14,-0.02,36.90,11.388,11.260,659022,17250,12:15
SANTANDER,3.479,0.12,0.00,38.26,3.506,3.464,9638789,60328,12:15
SIEMENS GAMESA,25.590,-1.08,-0.28,-22.67,26.280,25.570,150928,17430,12:14
SOLARIA,15.095,-1.53,-0.23,-36.15,15.680,15.090,278371,1886,12:13
TELEFÓNICA,3.832,-0.12,-0.00,24.22,3.875,3.828,4496457,20862,12:15
VISCOFAN,57.650,0.79,0.45,-0.26,57.650,57.100,8885,2681,12:07
