ACCIONA,135.500,-0.66,-0.90,16.11,135.700,135.000,2305,7433,09:11
ACERINOX,11.765,-0.93,-0.11,30.23,11.780,11.670,41540,3183,09:14
ACS,26.130,-1.02,-0.27,-2.16,26.270,26.110,48268,8118,09:13
AENA,143.400,-0.31,-0.45,0.84,143.450,142.100,12989,21510,09:13
ALMIRALL,14.120,-0.70,-0.10,31.12,14.160,14.090,8516,2515,09:14
AMADEUS IT GROUP,59.060,-1.20,-0.72,-0.84,59.420,58.720,24240,26606,09:13
ARCELORMITTAL,25.965,-3.01,-0.81,36.30,26.300,25.850,140158,28634,09:14
BANCO SABADELL,0.629,-1.60,-0.01,77.68,0.634,0.580,8674099,3539,09:13
BANKINTER,4.739,-0.34,-0.02,38.76,4.751,4.709,131732,4260,09:14
BBVA,5.056,-1.35,-0.07,26.99,5.074,5.036,1011778,33713,09:14
CAIXABANK,2.853,0.28,0.01,35.79,2.866,2.840,1806013,22997,09:14
CELLNEX TELECOM,45.950,-0.11,-0.05,0.99,46.040,45.580,53231,31215,09:14
CIE AUTOMOTIVE,24.500,-0.65,-0.16,12.30,24.540,24.400,4760,3002,09:14
COLONIAL,8.715,0.06,0.01,8.60,8.800,8.625,24004,4428,09:10
ENAGAS,19.010,-0.55,-0.10,5.82,19.065,18.960,34648,4980,09:13
ENDESA,23.040,-0.43,-0.10,3.09,23.050,22.940,78344,24394,09:14
FERROVIAL,23.940,-0.83,-0.20,6.79,24.050,23.900,45649,17892,09:12
FLUIDRA,31.850,-0.93,-0.30,52.03,31.950,31.700,10008,6231,09:10
GRIFOLS,23.580,0.17,0.04,-1.26,23.580,23.460,14261,10048,09:14
IAG,2.263,-0.96,-0.02,26.35,2.265,2.233,1723852,11250,09:13
IBERDROLA,11.265,-0.40,-0.05,-2.38,11.300,11.235,323680,72301,09:13
INDITEX,32.300,-0.74,-0.24,25.51,32.310,32.130,114836,100668,09:14
INDRA,8.120,-0.85,-0.07,16.33,8.170,8.095,27602,1434,09:11
MAPFRE,1.908,-0.47,-0.01,19.81,1.916,1.881,547445,5877,09:13
MELIÁ HOTELS,6.844,-0.09,-0.01,19.65,6.844,6.742,43127,1508,09:13
MERLIN PROP,9.008,0.83,0.07,19.73,9.018,8.878,45667,4232,09:14
NATURGY,21.490,-0.42,-0.09,16.79,21.600,21.470,17468,20837,09:13
PHARMA MAR,84.040,-0.71,-0.60,19.14,84.140,83.340,2220,1543,09:13
RED ELÉCTRICA,16.165,-0.19,-0.03,-2.09,16.175,16.105,17268,8747,09:13
REPSOL,11.056,-1.09,-0.12,34.01,11.058,10.950,133688,16887,09:12
SANTANDER,3.342,-0.86,-0.03,32.80,3.344,3.321,1763782,57944,09:13
SIEMENS GAMESA,26.090,-1.62,-0.43,-21.15,26.440,25.950,59107,17771,09:14
SOLARIA,15.755,-1.10,-0.18,-33.35,15.870,15.560,37308,1969,09:13
TELEFÓNICA,4.149,0.06,0.00,27.86,4.149,4.110,847423,22585,09:13
VISCOFAN,57.950,-0.43,-0.25,-0.17,58.000,57.700,756,2695,09:09
