ACCIONA,139.700,0.79,1.10,19.71,140.300,138.000,37179,7663,18:00
ACERINOX,11.625,-0.68,-0.08,28.68,11.830,11.625,622386,3145,18:00
ACS,25.530,-1.54,-0.40,-4.41,26.090,25.530,464154,7931,18:00
AENA,142.350,-1.18,-1.70,0.11,144.150,142.350,88954,21352,18:00
ALMIRALL,13.900,0.14,0.02,29.07,14.040,13.850,181857,2476,18:00
AMADEUS IT GROUP,60.640,-0.49,-0.30,1.81,61.140,60.480,614319,27318,18:00
ARCELORMITTAL,25.100,-1.82,-0.47,31.76,25.750,25.100,303753,27681,18:00
BANCO SABADELL,0.651,2.65,0.02,83.90,0.655,0.634,30404394,3663,18:00
BANKINTER,4.741,0.04,0.00,38.82,4.785,4.720,1431529,4262,18:00
BBVA,5.110,0.20,0.01,28.35,5.153,5.078,12699237,34073,18:00
CAIXABANK,2.830,1.58,0.04,35.96,2.847,2.777,10045364,22812,18:00
CELLNEX TELECOM,49.760,1.20,0.59,9.37,49.960,49.210,1531139,33803,18:00
CIE AUTOMOTIVE,24.420,-0.97,-0.24,11.93,24.780,24.340,128504,2993,18:00
COLONIAL,8.805,-0.40,-0.03,9.72,8.920,8.690,351475,4474,18:00
ENAGAS,19.140,0.29,0.06,6.54,19.160,18.930,886609,5014,18:00
ENDESA,23.310,0.39,0.09,4.30,23.390,23.180,988169,24680,18:00
FERROVIAL,24.230,-0.78,-0.19,8.08,24.520,24.230,543798,18109,18:00
FLUIDRA,32.800,1.39,0.45,56.56,33.550,32.450,397772,6417,18:00
GRIFOLS,23.450,0.77,0.18,-1.80,23.490,23.170,451941,9993,18:00
IAG,2.334,2.23,0.05,30.32,2.359,2.286,16915070,11603,18:00
IBERDROLA,11.485,0.17,0.02,-0.47,11.520,11.425,7277477,73713,18:00
INDITEX,32.010,-0.62,-0.20,24.39,32.350,31.890,1714904,99764,18:00
INDRA,7.090,-1.05,-0.07,1.58,7.230,7.050,2105071,1252,18:00
MAPFRE,1.837,-1.84,-0.03,20.09,1.880,1.837,3131831,5659,18:00
MELIÁ HOTELS,6.984,2.05,0.14,22.10,7.048,6.828,1131550,1539,18:00
MERLIN PROP,9.000,-0.42,-0.04,19.63,9.132,8.972,458068,4228,18:00
NATURGY,21.540,-0.05,-0.01,17.06,21.640,21.460,720250,20885,18:00
PHARMA MAR,79.900,-0.87,-0.70,13.27,81.400,79.640,66843,1467,18:00
RED ELÉCTRICA,16.430,1.01,0.17,-0.48,16.430,16.245,1613813,8890,18:00
REPSOL,10.858,-1.67,-0.18,31.61,11.088,10.822,3892646,16584,18:00
SANTANDER,3.375,0.48,0.02,34.11,3.417,3.351,33262158,58516,18:00
SIEMENS GAMESA,26.550,2.31,0.60,-19.76,26.840,26.000,654507,18084,18:00
SOLARIA,16.330,-0.49,-0.08,-30.92,16.620,16.265,328496,2040,18:00
TELEFÓNICA,4.127,-0.92,-0.04,27.16,4.175,4.121,11792995,22463,18:00
VISCOFAN,58.700,-0.25,-0.15,1.12,59.250,58.700,47058,2730,18:00
