ACCIONA,133.800,135.700,132.800,18:00
ACERINOX,11.520,11.535,11.415,18:00
ACS,25.670,25.720,25.350,18:00
AENA,141.800,144.850,141.350,18:00
ALMIRALL,14.190,14.190,14.050,18:00
AMADEUS IT GROUP,62.380,63.520,61.900,18:00
ARCELORMITTAL,27.115,27.530,26.850,18:00
BANCO SABADELL,0.657,0.658,0.641,18:00
BANKINTER,4.700,4.716,4.650,18:00
BBVA,5.286,5.295,5.222,18:00
CAIXABANK,2.864,2.876,2.850,18:00
CELLNEX TELECOM,49.150,49.890,49.150,18:00
CIE AUTOMOTIVE,25.760,25.820,25.320,18:00
COLONIAL,9.295,9.315,9.010,18:00
ENAGAS,19.320,19.420,19.250,18:00
ENDESA,21.740,22.020,21.720,18:00
FERROVIAL,24.360,24.640,24.230,18:00
FLUIDRA,32.300,32.650,31.800,18:00
GRIFOLS,21.740,22.150,21.680,18:00
IAG,2.311,2.439,2.290,18:00
IBERDROLA,10.670,10.795,10.650,18:00
INDITEX,31.640,31.940,31.420,18:00
INDRA,7.155,7.225,7.125,18:00
MAPFRE,1.888,1.892,1.867,18:00
MELIÁ HOTELS,6.958,7.190,6.906,18:00
MERLIN PROP,9.466,9.534,9.270,18:00
NATURGY,21.500,21.560,21.310,18:00
PHARMA MAR,73.800,75.900,73.200,18:00
RED ELÉCTRICA,16.540,16.600,16.480,18:00
REPSOL,11.390,11.400,11.242,18:00
SANTANDER,3.506,3.509,3.454,18:00
SIEMENS GAMESA,25.510,26.280,25.210,18:00
SOLARIA,14.710,15.680,14.635,18:00
TELEFÓNICA,3.875,3.875,3.810,18:00
VISCOFAN,57.950,58.050,57.100,18:00
