ACCIONA,140.200,140.300,138.000,17:15
ACERINOX,11.655,11.830,11.640,17:16
ACS,25.630,26.090,25.600,17:16
AENA,142.800,144.150,142.600,17:15
ALMIRALL,13.880,14.040,13.850,17:16
AMADEUS IT GROUP,60.780,61.140,60.480,17:16
ARCELORMITTAL,25.250,25.750,25.245,17:16
BANCO SABADELL,0.652,0.655,0.634,17:15
BANKINTER,4.760,4.785,4.720,17:15
BBVA,5.126,5.153,5.078,17:15
CAIXABANK,2.832,2.847,2.777,17:15
CELLNEX TELECOM,49.730,49.960,49.210,17:15
CIE AUTOMOTIVE,24.460,24.780,24.340,17:14
COLONIAL,8.805,8.920,8.690,17:15
ENAGAS,19.120,19.160,18.930,17:15
ENDESA,23.370,23.380,23.180,17:15
FERROVIAL,24.270,24.520,24.240,17:15
FLUIDRA,33.000,33.550,32.450,17:16
GRIFOLS,23.390,23.490,23.170,17:15
IAG,2.341,2.359,2.286,17:15
IBERDROLA,11.495,11.500,11.425,17:15
INDITEX,32.080,32.350,31.890,17:15
INDRA,7.110,7.230,7.050,17:15
MAPFRE,1.840,1.880,1.840,17:16
MELIÁ HOTELS,7.012,7.048,6.828,17:15
MERLIN PROP,9.026,9.132,8.972,17:15
NATURGY,21.600,21.640,21.460,17:14
PHARMA MAR,79.880,81.400,79.640,17:16
RED ELÉCTRICA,16.365,16.375,16.245,17:15
REPSOL,10.870,11.088,10.852,17:15
SANTANDER,3.386,3.417,3.351,17:16
SIEMENS GAMESA,26.690,26.840,26.000,17:16
SOLARIA,16.365,16.620,16.265,17:16
TELEFÓNICA,4.127,4.175,4.122,17:15
VISCOFAN,58.900,59.250,58.700,17:14
