ACCIONA,142.200,0.42,0.60,21.85,143.800,141.100,34005,7801,17:15
ACERINOX,11.700,-0.43,-0.05,29.51,11.845,11.625,585090,3165,17:15
ACS,25.470,0.95,0.24,-4.63,25.700,25.340,265751,7913,17:15
AENA,142.550,0.78,1.10,0.25,143.900,142.200,45637,21382,17:15
ALMIRALL,13.970,1.16,0.16,29.72,14.060,13.830,170517,2488,17:15
AMADEUS IT GROUP,61.840,0.52,0.32,3.83,62.380,60.640,361547,27859,17:15
ARCELORMITTAL,26.585,0.32,0.08,39.55,26.830,26.400,357779,29318,17:15
BANCO SABADELL,0.630,-6.66,-0.05,78.08,0.681,0.626,69087984,3547,17:15
BANKINTER,4.688,-0.45,-0.02,37.26,4.745,4.647,1551923,4214,17:15
BBVA,5.138,-0.10,-0.01,29.05,5.200,5.090,10305200,34260,17:15
CAIXABANK,2.840,-0.32,-0.01,36.44,2.853,2.810,5016221,22892,17:15
CELLNEX TELECOM,49.760,0.73,0.36,9.37,50.000,49.250,458528,33803,17:15
CIE AUTOMOTIVE,24.660,0.82,0.20,13.03,24.900,24.620,78064,3022,17:14
COLONIAL,9.155,1.67,0.15,14.08,9.220,9.050,282746,4652,17:10
ENAGAS,19.305,0.52,0.10,7.46,19.445,19.215,291435,5058,17:15
ENDESA,23.640,0.64,0.15,5.77,23.740,23.480,357856,25029,17:15
FERROVIAL,24.000,0.71,0.17,7.06,24.160,23.930,324793,17937,17:13
FLUIDRA,32.650,-2.39,-0.80,55.85,33.600,32.450,182432,6387,17:15
GRIFOLS,22.920,-0.13,-0.03,-4.02,23.110,22.700,456105,9767,17:15
IAG,2.357,0.13,0.00,31.60,2.380,2.331,7948954,11718,17:15
IBERDROLA,11.295,0.00,0.00,-2.12,11.365,11.250,2650702,72493,17:15
INDITEX,31.870,2.38,0.74,23.84,31.970,31.300,694719,99328,17:15
INDRA,7.155,0.14,0.01,2.51,7.280,7.140,1427637,1264,17:15
MAPFRE,1.884,2.03,0.04,23.13,1.885,1.847,3859810,5802,17:15
MELIÁ HOTELS,6.874,-2.16,-0.15,20.17,7.094,6.836,561710,1515,17:15
MERLIN PROP,9.502,2.33,0.22,26.30,9.578,9.290,791280,4464,17:15
NATURGY,21.510,0.05,0.01,16.89,21.670,21.480,293918,20856,17:15
PHARMA MAR,76.600,0.10,0.08,8.59,77.300,74.720,114444,1406,17:15
RED ELÉCTRICA,16.415,0.06,0.01,-0.57,16.485,16.295,449357,8882,17:15
REPSOL,10.988,-0.16,-0.02,33.19,11.096,10.886,1591333,16783,17:15
SANTANDER,3.453,0.15,0.01,37.21,3.490,3.417,17275600,59869,17:15
SIEMENS GAMESA,27.040,2.08,0.55,-18.28,27.120,26.590,681246,18418,17:14
SOLARIA,15.415,-1.75,-0.27,-34.79,15.960,15.220,590302,1926,17:15
TELEFÓNICA,4.043,-0.05,-0.00,24.58,4.092,4.030,8964905,22005,17:15
VISCOFAN,58.000,0.00,0.00,-0.09,58.200,57.800,17124,2697,17:12
