ACCIONA,136.300,138.100,135.700,10:15
ACERINOX,11.570,11.575,11.485,10:15
ACS,25.880,25.880,25.660,10:16
AENA,145.550,146.000,144.650,10:15
ALMIRALL,14.280,14.300,14.210,10:12
AMADEUS IT GROUP,63.460,63.500,61.960,10:16
ARCELORMITTAL,27.450,27.730,27.155,10:15
BANCO SABADELL,0.645,0.647,0.635,10:16
BANKINTER,4.692,4.708,4.642,10:16
BBVA,5.225,5.239,5.168,10:16
CAIXABANK,2.852,2.868,2.836,10:16
CELLNEX TELECOM,49.580,49.740,49.410,10:16
CIE AUTOMOTIVE,25.680,25.860,25.500,10:16
COLONIAL,9.215,9.220,9.160,10:16
ENAGAS,19.405,19.420,19.260,10:16
ENDESA,21.770,21.940,21.660,10:16
FERROVIAL,24.710,24.790,24.460,10:16
FLUIDRA,33.050,33.250,32.800,10:16
GRIFOLS,22.550,22.760,22.510,10:15
IAG,2.430,2.430,2.386,10:16
IBERDROLA,10.825,10.880,10.820,10:16
INDITEX,31.730,32.030,31.670,10:16
INDRA,7.170,7.260,7.170,10:15
MAPFRE,1.877,1.890,1.871,10:16
MELIÁ HOTELS,7.094,7.122,7.020,10:15
MERLIN PROP,9.572,9.590,9.540,10:16
NATURGY,21.430,21.430,21.310,10:16
PHARMA MAR,72.820,74.800,72.680,10:16
RED ELÉCTRICA,16.545,16.545,16.425,10:16
REPSOL,11.396,11.410,11.236,10:16
SANTANDER,3.478,3.485,3.443,10:16
SIEMENS GAMESA,26.810,27.300,26.760,10:16
SOLARIA,15.785,16.140,15.770,10:16
TELEFÓNICA,3.874,3.891,3.848,10:16
VISCOFAN,57.100,57.350,56.600,10:14
