ACCIONA,132.800,-0.75,-1.00,13.80,134.700,131.600,42319,7285,16:15
ACERINOX,11.480,-0.35,-0.04,32.73,11.585,11.425,588304,3106,16:15
ACS,25.140,-2.06,-0.53,-5.87,25.900,25.140,350079,7810,16:16
AENA,140.500,-0.92,-1.30,-1.20,142.250,140.200,26012,21075,16:15
ALMIRALL,14.220,0.21,0.03,32.04,14.220,14.100,77856,2533,16:12
AMADEUS IT GROUP,61.640,-1.19,-0.74,3.49,62.660,61.480,146586,27769,16:14
ARCELORMITTAL,27.165,0.18,0.05,42.60,27.405,26.880,205112,29958,16:14
BANCO SABADELL,0.635,-3.29,-0.02,79.49,0.658,0.634,15801077,3575,16:15
BANKINTER,4.594,-2.26,-0.11,34.51,4.700,4.593,1583040,4129,16:15
BBVA,5.219,-1.27,-0.07,31.08,5.293,5.212,6067514,34800,16:16
CAIXABANK,2.824,-1.40,-0.04,35.67,2.869,2.818,3542661,22763,16:16
CELLNEX TELECOM,50.000,1.73,0.85,9.89,50.060,49.230,337044,33966,16:16
CIE AUTOMOTIVE,25.860,0.39,0.10,18.53,25.960,25.560,70753,3169,16:15
COLONIAL,9.145,-1.61,-0.15,13.96,9.600,9.070,735243,4647,16:16
ENAGAS,19.525,1.06,0.20,8.68,19.670,19.370,416011,5115,16:15
ENDESA,21.810,0.32,0.07,-2.42,21.870,21.580,487056,23091,16:15
FERROVIAL,24.410,0.21,0.05,8.89,24.520,24.320,208940,18243,16:15
FLUIDRA,32.950,2.01,0.65,57.28,33.000,32.100,194535,6446,16:16
GRIFOLS,21.640,-0.46,-0.10,-7.89,21.870,21.400,447868,9221,16:15
IAG,2.289,-0.95,-0.02,27.81,2.322,2.254,12807005,11380,16:15
IBERDROLA,10.645,-0.23,-0.02,-7.75,10.735,10.580,2996989,68321,16:15
INDITEX,31.620,-0.06,-0.02,22.87,31.820,31.470,446258,98549,16:15
INDRA,7.080,-1.05,-0.08,1.43,7.200,7.075,402734,1251,16:15
MAPFRE,1.862,-1.40,-0.03,21.66,1.889,1.860,1351697,5733,16:15
MELIÁ HOTELS,6.904,-0.78,-0.05,20.70,6.978,6.810,467969,1522,16:16
MERLIN PROP,9.386,-0.85,-0.08,24.76,9.480,9.334,320339,4409,16:15
NATURGY,21.430,-0.33,-0.07,16.46,21.530,21.360,211528,20779,16:16
PHARMA MAR,75.200,1.90,1.40,6.61,75.380,72.820,36533,1380,16:15
RED ELÉCTRICA,16.620,0.48,0.08,0.67,16.645,16.535,271161,8993,16:14
REPSOL,11.206,-1.62,-0.18,35.83,11.410,11.206,1279852,17116,16:15
SANTANDER,3.445,-1.73,-0.06,36.93,3.508,3.438,16824888,59747,16:16
SIEMENS GAMESA,25.420,-0.35,-0.09,-23.18,25.590,24.770,475430,17315,16:16
SOLARIA,15.030,2.18,0.32,-36.42,15.045,14.500,648457,1878,16:15
TELEFÓNICA,3.812,-1.64,-0.06,23.54,3.876,3.807,7577884,20748,16:15
VISCOFAN,57.700,-0.43,-0.25,-0.17,58.100,57.500,17442,2683,16:11
