ACCIONA,133.200,135.700,133.100,13:13
ACERINOX,11.470,11.535,11.415,13:13
ACS,25.430,25.720,25.410,13:14
AENA,142.150,144.850,141.850,13:15
ALMIRALL,14.100,14.190,14.050,13:10
AMADEUS IT GROUP,62.260,63.520,62.100,13:14
ARCELORMITTAL,27.070,27.530,27.010,13:13
BANCO SABADELL,0.645,0.649,0.641,13:15
BANKINTER,4.693,4.716,4.650,13:15
BBVA,5.252,5.279,5.222,13:15
CAIXABANK,2.863,2.876,2.851,13:15
CELLNEX TELECOM,49.450,49.890,49.430,13:15
CIE AUTOMOTIVE,25.440,25.540,25.320,13:12
COLONIAL,9.070,9.225,9.010,13:15
ENAGAS,19.265,19.355,19.255,13:15
ENDESA,21.810,22.020,21.760,13:15
FERROVIAL,24.450,24.640,24.400,13:14
FLUIDRA,32.250,32.650,31.800,13:15
GRIFOLS,21.890,22.150,21.870,13:14
IAG,2.339,2.439,2.329,13:15
IBERDROLA,10.685,10.795,10.680,13:15
INDITEX,31.530,31.940,31.510,13:15
INDRA,7.165,7.225,7.140,13:11
MAPFRE,1.872,1.878,1.867,13:15
MELIÁ HOTELS,7.010,7.190,7.010,13:13
MERLIN PROP,9.374,9.534,9.270,13:15
NATURGY,21.330,21.430,21.310,13:15
PHARMA MAR,74.220,75.900,73.200,13:15
RED ELÉCTRICA,16.505,16.570,16.485,13:15
REPSOL,11.270,11.388,11.242,13:15
SANTANDER,3.470,3.506,3.461,13:15
SIEMENS GAMESA,25.500,26.280,25.440,13:15
SOLARIA,14.960,15.680,14.930,13:15
TELEFÓNICA,3.829,3.875,3.826,13:15
VISCOFAN,57.600,57.700,57.100,13:07
