ACCIONA,138.600,0.36,0.50,18.77,139.100,137.600,13758,7603,12:14
ACERINOX,11.505,2.40,0.27,27.35,11.545,10.780,463586,3113,12:15
ACS,25.590,0.35,0.09,-4.18,25.700,25.250,139738,7950,12:15
AENA,143.850,0.24,0.35,1.16,144.650,143.350,14705,21578,12:15
ALMIRALL,14.350,2.28,0.32,33.25,14.360,14.000,129128,2556,12:14
AMADEUS IT GROUP,62.480,1.20,0.74,4.90,62.800,61.500,98112,28147,12:14
ARCELORMITTAL,27.670,2.86,0.77,45.25,27.670,27.100,281908,30515,12:15
BANCO SABADELL,0.638,1.75,0.01,80.17,0.639,0.627,7363792,3589,12:16
BANKINTER,4.707,0.36,0.02,37.82,4.726,4.695,270642,4231,12:15
BBVA,5.217,1.58,0.08,31.03,5.232,5.141,3478641,34786,12:15
CAIXABANK,2.840,1.21,0.03,36.44,2.843,2.819,1853707,22892,12:15
CELLNEX TELECOM,49.340,0.53,0.26,8.44,49.410,48.760,176625,33518,12:14
CIE AUTOMOTIVE,25.700,3.55,0.88,17.80,25.700,24.840,87773,3150,12:15
COLONIAL,9.080,-0.44,-0.04,13.15,9.250,9.080,71339,4614,12:11
ENAGAS,19.385,0.83,0.16,7.90,19.475,19.235,144687,5079,12:14
ENDESA,22.250,-0.22,-0.05,-0.45,22.400,22.020,529831,23557,12:15
FERROVIAL,24.180,0.62,0.15,7.86,24.270,24.070,95905,18071,12:16
FLUIDRA,33.200,0.45,0.15,58.47,33.400,33.100,65782,6495,12:06
GRIFOLS,22.900,0.31,0.07,-4.10,23.000,22.700,86953,9758,12:15
IAG,2.379,0.17,0.00,32.83,2.382,2.354,3447709,11827,12:15
IBERDROLA,11.020,0.23,0.03,-4.50,11.030,10.875,2317565,70728,12:16
INDITEX,31.930,0.76,0.24,24.08,31.980,31.660,243310,99515,12:16
INDRA,7.095,1.21,0.08,1.65,7.110,7.005,434370,1253,12:15
MAPFRE,1.887,1.23,0.02,23.29,1.890,1.865,1432239,5810,12:15
MELIÁ HOTELS,6.938,0.32,0.02,21.29,7.000,6.912,200003,1529,12:04
MERLIN PROP,9.528,0.44,0.04,26.65,9.552,9.402,189743,4476,12:13
NATURGY,21.390,-0.19,-0.04,16.24,21.490,21.230,111379,20740,12:16
PHARMA MAR,75.600,-1.66,-1.28,7.17,77.380,74.880,33535,1388,12:13
RED ELÉCTRICA,16.450,0.18,0.03,-0.36,16.530,16.375,243287,8901,12:16
REPSOL,11.176,2.31,0.25,35.47,11.206,11.000,1082826,17070,12:15
SANTANDER,3.464,1.15,0.04,37.65,3.483,3.435,6425680,60059,12:16
SIEMENS GAMESA,27.160,1.08,0.29,-17.92,27.250,26.830,108688,18500,12:14
SOLARIA,16.005,0.41,0.06,-32.30,16.475,15.845,399110,2000,12:16
TELEFÓNICA,3.867,1.18,0.05,19.17,3.928,3.830,7400177,21050,12:16
VISCOFAN,57.650,0.09,0.05,-0.69,57.750,57.100,16716,2681,12:13
